matrix_name rows cols nnz block_size scramble algo mask tau centroid VBR_nzcount VBR_nzblocks_count VBR_average_height VBR_longest_row
msc23052 23052 23052 588933 16 0 clubs 1 09 64 6664016 26040 15.9959 56
msc23052 23052 23052 588933 16 0 clubs 16 01 64 4379152 17114 15.9928 71
msc23052 23052 23052 588933 16 0 clubs 16 03 64 4514832 17644 15.993 72
msc23052 23052 23052 588933 16 0 clubs 16 06 64 4766992 18627 15.9953 78
msc23052 23052 23052 588933 16 0 clubs 16 09 64 7218512 28204 15.9969 70
msc23052 23052 23052 588933 16 0 clubs 64 01 64 4446992 17379 15.9929 71
msc23052 23052 23052 588933 16 0 clubs 64 03 64 4592912 17949 15.9931 72
msc23052 23052 23052 588933 16 0 clubs 64 06 64 5121040 20010 15.9956 75
msc23052 23052 23052 588933 16 0 clubs 64 09 64 8575056 33504 15.9971 100
msc23052 23052 23052 588933 16 0 clubs 256 01 64 4602640 17987 15.9931 71
msc23052 23052 23052 588933 16 0 clubs 256 03 64 4857104 18981 15.9935 75
msc23052 23052 23052 588933 16 0 clubs 256 06 64 6216848 24292 15.9954 73
msc23052 23052 23052 588933 16 0 clubs 256 09 64 9152256 35758 15.9973 102
msc23052 23052 23052 588933 16 0 clubs 1 01 64 4466128 17454 15.9929 71
msc23052 23052 23052 588933 16 0 clubs 1 03 64 4526032 17688 15.993 72
msc23052 23052 23052 588933 16 0 clubs 1 06 64 4712656 18417 15.9933 74
msc23052 23052 23052 588933 16 0 clubs 1 09 64 6664016 26040 15.9959 56
msc23052 23052 23052 588933 16 0 clubs 16 01 64 4379152 17114 15.9928 71
msc23052 23052 23052 588933 16 0 clubs 16 03 64 4514832 17644 15.993 72
msc23052 23052 23052 588933 16 0 clubs 16 06 64 4766992 18627 15.9953 78
msc23052 23052 23052 588933 16 0 clubs 16 09 64 7218512 28204 15.9969 70
msc23052 23052 23052 588933 16 0 clubs 64 01 64 4446992 17379 15.9929 71
msc23052 23052 23052 588933 16 0 clubs 64 03 64 4592912 17949 15.9931 72
msc23052 23052 23052 588933 16 0 clubs 64 06 64 5121040 20010 15.9956 75
msc23052 23052 23052 588933 16 0 clubs 64 09 64 8575056 33504 15.9971 100
msc23052 23052 23052 588933 16 0 clubs 256 01 64 4602640 17987 15.9931 71
msc23052 23052 23052 588933 16 0 clubs 256 03 64 4857104 18981 15.9935 75
msc23052 23052 23052 588933 16 0 clubs 256 06 64 6216848 24292 15.9954 73
msc23052 23052 23052 588933 16 0 clubs 256 09 64 9152256 35758 15.9973 102
msc23052 23052 23052 588933 16 0 clubs 1 01 128 4507088 17614 15.993 71
msc23052 23052 23052 588933 16 0 clubs 1 03 128 4549904 17781 15.993 71
msc23052 23052 23052 588933 16 0 clubs 1 06 128 4701904 18375 15.9933 80
msc23052 23052 23052 588933 16 0 clubs 1 09 128 6488336 25350 15.9976 57
msc23052 23052 23052 588933 16 0 clubs 16 01 128 4376592 17104 15.9928 71
msc23052 23052 23052 588933 16 0 clubs 16 03 128 4520464 17666 15.993 71
msc23052 23052 23052 588933 16 0 clubs 16 06 128 4735248 18503 15.9952 78
msc23052 23052 23052 588933 16 0 clubs 16 09 128 7047184 27535 15.9965 69
msc23052 23052 23052 588933 16 0 clubs 64 01 128 4414736 17253 15.9928 71
msc23052 23052 23052 588933 16 0 clubs 64 03 128 4581136 17903 15.9931 72
msc23052 23052 23052 588933 16 0 clubs 64 06 128 5105424 19949 15.9956 70
msc23052 23052 23052 588933 16 0 clubs 64 09 128 8452480 33026 15.9966 70
msc23052 23052 23052 588933 16 0 clubs 256 01 128 4521232 17669 15.993 71
msc23052 23052 23052 588933 16 0 clubs 256 03 128 4767760 18632 15.9933 75
msc23052 23052 23052 588933 16 0 clubs 256 06 128 6170000 24109 15.9954 76
msc23052 23052 23052 588933 16 0 clubs 256 09 128 9225664 36044 15.9979 95
mycielskian13 6143 6143 613871 16 0 clubs 1 01 64 3969521 15530 15.9753 384
mycielskian13 6143 6143 613871 16 0 clubs 1 03 64 3977969 15563 15.9753 384
mycielskian13 6143 6143 613871 16 0 clubs 1 06 64 5039537 19708 15.9819 356
mycielskian13 6143 6143 613871 16 0 clubs 1 09 64 8639697 33771 15.9895 354
mycielskian13 6143 6143 613871 16 0 clubs 16 01 64 3884529 15198 15.9747 384
mycielskian13 6143 6143 613871 16 0 clubs 16 03 64 3974129 15548 15.9753 384
mycielskian13 6143 6143 613871 16 0 clubs 16 06 64 4638417 18132 15.9885 209
mycielskian13 6143 6143 613871 16 0 clubs 16 09 64 5334945 20860 15.9845 324
mycielskian13 6143 6143 613871 16 0 clubs 64 01 64 4231409 16547 15.9827 287
mycielskian13 6143 6143 613871 16 0 clubs 64 03 64 4343121 16983 15.9835 281
mycielskian13 6143 6143 613871 16 0 clubs 64 06 64 4468705 17471 15.9863 240
mycielskian13 6143 6143 613871 16 0 clubs 64 09 64 4778977 18688 15.9829 320
mycielskian13 6143 6143 613871 16 0 clubs 256 01 64 4305745 16837 15.9833 281
mycielskian13 6143 6143 613871 16 0 clubs 256 03 64 4557649 17820 15.9851 265
mycielskian13 6143 6143 613871 16 0 clubs 256 06 64 4642273 18154 15.9824 320
mycielskian13 6143 6143 613871 16 0 clubs 256 09 64 4813793 18824 15.983 320
mycielskian13 6143 6143 613871 16 0 clubs 1 01 64 3969521 15530 15.9753 384
mycielskian13 6143 6143 613871 16 0 clubs 1 03 64 3977969 15563 15.9753 384
mycielskian13 6143 6143 613871 16 0 clubs 1 06 64 5039537 19708 15.9819 356
mycielskian13 6143 6143 613871 16 0 clubs 1 09 64 8639697 33771 15.9895 354
mycielskian13 6143 6143 613871 16 0 clubs 16 01 64 3884529 15198 15.9747 384
mycielskian13 6143 6143 613871 16 0 clubs 16 03 64 3974129 15548 15.9753 384
mycielskian13 6143 6143 613871 16 0 clubs 16 06 64 4638417 18132 15.9885 209
mycielskian13 6143 6143 613871 16 0 clubs 16 09 64 5334945 20860 15.9845 324
mycielskian13 6143 6143 613871 16 0 clubs 64 01 64 4231409 16547 15.9827 287
mycielskian13 6143 6143 613871 16 0 clubs 64 03 64 4343121 16983 15.9835 281
mycielskian13 6143 6143 613871 16 0 clubs 64 06 64 4468705 17471 15.9863 240
mycielskian13 6143 6143 613871 16 0 clubs 64 09 64 4778977 18688 15.9829 320
mycielskian13 6143 6143 613871 16 0 clubs 256 01 64 4305745 16837 15.9833 281
mycielskian13 6143 6143 613871 16 0 clubs 256 03 64 4557649 17820 15.9851 265
mycielskian13 6143 6143 613871 16 0 clubs 256 06 64 4642273 18154 15.9824 320
mycielskian13 6143 6143 613871 16 0 clubs 256 09 64 4813793 18824 15.983 320
mycielskian13 6143 6143 613871 16 0 clubs 1 01 128 3957233 15482 15.9752 384
mycielskian13 6143 6143 613871 16 0 clubs 1 03 128 3952113 15462 15.9752 384
mycielskian13 6143 6143 613871 16 0 clubs 1 06 128 4983217 19488 15.9817 356
mycielskian13 6143 6143 613871 16 0 clubs 1 09 128 8787729 34349 15.9898 350
mycielskian13 6143 6143 613871 16 0 clubs 16 01 128 3902961 15270 15.9749 384
mycielskian13 6143 6143 613871 16 0 clubs 16 03 128 4013553 15702 15.9755 384
mycielskian13 6143 6143 613871 16 0 clubs 16 06 128 4488129 17549 15.9844 274
mycielskian13 6143 6143 613871 16 0 clubs 16 09 128 5215201 20391 15.9851 304
mycielskian13 6143 6143 613871 16 0 clubs 64 01 128 4202193 16433 15.9824 289
mycielskian13 6143 6143 613871 16 0 clubs 64 03 128 4280177 16737 15.9833 279
mycielskian13 6143 6143 613871 16 0 clubs 64 06 128 4462369 17446 15.9865 236
mycielskian13 6143 6143 613871 16 0 clubs 64 09 128 4815841 18831 15.9839 304
mycielskian13 6143 6143 613871 16 0 clubs 256 01 128 4204657 16442 15.983 279
mycielskian13 6143 6143 613871 16 0 clubs 256 03 128 4452273 17408 15.9851 259
mycielskian13 6143 6143 613871 16 0 clubs 256 06 128 4557025 17820 15.9829 304
mycielskian13 6143 6143 613871 16 0 clubs 256 09 128 4747233 18563 15.9836 304
mycielskian14 12287 12287 1847756 16 0 clubs 1 01 64 11780369 46065 15.9834 766
mycielskian14 12287 12287 1847756 16 0 clubs 1 03 64 11917841 46602 15.9836 766
mycielskian14 12287 12287 1847756 16 0 clubs 1 06 64 15090833 58993 15.988 710
mycielskian14 12287 12287 1847756 16 0 clubs 1 09 64 28001569 109424 15.9937 685
mycielskian14 12287 12287 1847756 16 0 clubs 16 01 64 11596241 45334 15.9873 577
mycielskian14 12287 12287 1847756 16 0 clubs 16 03 64 11958913 46750 15.9879 566
mycielskian14 12287 12287 1847756 16 0 clubs 16 06 64 14128385 55214 15.9928 398
mycielskian14 12287 12287 1847756 16 0 clubs 16 09 64 16966689 66302 15.9938 412
mycielskian14 12287 12287 1847756 16 0 clubs 64 01 64 12664817 49508 15.9884 575
mycielskian14 12287 12287 1847756 16 0 clubs 64 03 64 12857937 50262 15.9887 569
mycielskian14 12287 12287 1847756 16 0 clubs 64 06 64 13874033 54223 15.9919 439
mycielskian14 12287 12287 1847756 16 0 clubs 64 09 64 14360545 56136 15.9886 640
mycielskian14 12287 12287 1847756 16 0 clubs 256 01 64 13576273 53068 15.9893 569
mycielskian14 12287 12287 1847756 16 0 clubs 256 03 64 13834833 54077 15.9898 553
mycielskian14 12287 12287 1847756 16 0 clubs 256 06 64 14054321 54928 15.9918 451
mycielskian14 12287 12287 1847756 16 0 clubs 256 09 64 14456033 56509 15.9887 640
mycielskian14 12287 12287 1847756 16 0 clubs 1 01 64 11780369 46065 15.9834 766
mycielskian14 12287 12287 1847756 16 0 clubs 1 03 64 11917841 46602 15.9836 766
mycielskian14 12287 12287 1847756 16 0 clubs 1 06 64 15090833 58993 15.988 710
mycielskian14 12287 12287 1847756 16 0 clubs 1 09 64 28001569 109424 15.9937 685
mycielskian14 12287 12287 1847756 16 0 clubs 16 01 64 11596241 45334 15.9873 577
mycielskian14 12287 12287 1847756 16 0 clubs 16 03 64 11958913 46750 15.9879 566
mycielskian14 12287 12287 1847756 16 0 clubs 16 06 64 14128385 55214 15.9928 398
mycielskian14 12287 12287 1847756 16 0 clubs 16 09 64 16966689 66302 15.9938 412
mycielskian14 12287 12287 1847756 16 0 clubs 64 01 64 12664817 49508 15.9884 575
mycielskian14 12287 12287 1847756 16 0 clubs 64 03 64 12857937 50262 15.9887 569
mycielskian14 12287 12287 1847756 16 0 clubs 64 06 64 13874033 54223 15.9919 439
mycielskian14 12287 12287 1847756 16 0 clubs 64 09 64 14360545 56136 15.9886 640
mycielskian14 12287 12287 1847756 16 0 clubs 256 01 64 13576273 53068 15.9893 569
mycielskian14 12287 12287 1847756 16 0 clubs 256 03 64 13834833 54077 15.9898 553
mycielskian14 12287 12287 1847756 16 0 clubs 256 06 64 14054321 54928 15.9918 451
mycielskian14 12287 12287 1847756 16 0 clubs 256 09 64 14456033 56509 15.9887 640
mycielskian14 12287 12287 1847756 16 0 clubs 1 01 128 11936241 46674 15.9835 768
mycielskian14 12287 12287 1847756 16 0 clubs 1 03 128 11928593 46644 15.9836 766
mycielskian14 12287 12287 1847756 16 0 clubs 1 06 128 15033521 58769 15.988 708
mycielskian14 12287 12287 1847756 16 0 clubs 1 09 128 26405377 103189 15.9933 687
mycielskian14 12287 12287 1847756 16 0 clubs 16 01 128 11675633 45656 15.9832 768
mycielskian14 12287 12287 1847756 16 0 clubs 16 03 128 11969777 46805 15.9836 768
mycielskian14 12287 12287 1847756 16 0 clubs 16 06 128 14057505 54944 15.9908 508
mycielskian14 12287 12287 1847756 16 0 clubs 16 09 128 15679665 61276 15.9929 435
mycielskian14 12287 12287 1847756 16 0 clubs 64 01 128 12670417 49530 15.9884 577
mycielskian14 12287 12287 1847756 16 0 clubs 64 03 128 12769137 49915 15.9886 567
mycielskian14 12287 12287 1847756 16 0 clubs 64 06 128 13868641 54202 15.9919 440
mycielskian14 12287 12287 1847756 16 0 clubs 64 09 128 14261729 55748 15.9891 608
mycielskian14 12287 12287 1847756 16 0 clubs 256 01 128 13565553 53026 15.9893 567
mycielskian14 12287 12287 1847756 16 0 clubs 256 03 128 13898929 54327 15.9899 547
mycielskian14 12287 12287 1847756 16 0 clubs 256 06 128 14088497 55061 15.992 443
mycielskian14 12287 12287 1847756 16 0 clubs 256 09 128 14432737 56416 15.9892 608
n4c6-b10 132402 186558 1456422 16 0 clubs 1 01 64 39369152 153790 15.9996 26
n4c6-b10 132402 186558 1456422 16 0 clubs 1 03 64 39369152 153790 15.9996 26
n4c6-b10 132402 186558 1456422 16 0 clubs 1 06 64 39369152 153790 15.9996 26
n4c6-b10 132402 186558 1456422 16 0 clubs 1 09 64 39369152 153790 15.9996 26
n4c6-b10 132402 186558 1456422 16 0 clubs 16 01 64 39371712 153800 15.9996 26
n4c6-b10 132402 186558 1456422 16 0 clubs 16 03 64 39714496 155139 15.9996 26
n4c6-b10 132402 186558 1456422 16 0 clubs 16 06 64 41948864 163867 15.9997 31
n4c6-b10 132402 186558 1456422 16 0 clubs 16 09 64 52142240 203686 15.9997 59
n4c6-b10 132402 186558 1456422 16 0 clubs 64 01 64 40773056 159274 15.9996 32
n4c6-b10 132402 186558 1456422 16 0 clubs 64 03 64 46141120 180243 15.9997 42
n4c6-b10 132402 186558 1456422 16 0 clubs 64 06 64 53111744 207472 15.9997 47
n4c6-b10 132402 186558 1456422 16 0 clubs 64 09 64 59095360 230850 15.9995 99
n4c6-b10 132402 186558 1456422 16 0 clubs 256 01 64 48231360 188408 15.9997 50
n4c6-b10 132402 186558 1456422 16 0 clubs 256 03 64 54046912 211125 15.9997 51
n4c6-b10 132402 186558 1456422 16 0 clubs 256 06 64 57916896 226244 15.9996 80
n4c6-b10 132402 186558 1456422 16 0 clubs 256 09 64 61049376 238483 15.9995 60
n4c6-b10 132402 186558 1456422 16 0 clubs 1 01 64 39369152 153790 15.9996 26
n4c6-b10 132402 186558 1456422 16 0 clubs 1 03 64 39369152 153790 15.9996 26
n4c6-b10 132402 186558 1456422 16 0 clubs 1 06 64 39369152 153790 15.9996 26
n4c6-b10 132402 186558 1456422 16 0 clubs 1 09 64 39369152 153790 15.9996 26
n4c6-b10 132402 186558 1456422 16 0 clubs 16 01 64 39371712 153800 15.9996 26
n4c6-b10 132402 186558 1456422 16 0 clubs 16 03 64 39714496 155139 15.9996 26
n4c6-b10 132402 186558 1456422 16 0 clubs 16 06 64 41948864 163867 15.9997 31
n4c6-b10 132402 186558 1456422 16 0 clubs 16 09 64 52142240 203686 15.9997 59
n4c6-b10 132402 186558 1456422 16 0 clubs 64 01 64 40773056 159274 15.9996 32
n4c6-b10 132402 186558 1456422 16 0 clubs 64 03 64 46141120 180243 15.9997 42
n4c6-b10 132402 186558 1456422 16 0 clubs 64 06 64 53111744 207472 15.9997 47
n4c6-b10 132402 186558 1456422 16 0 clubs 64 09 64 59095360 230850 15.9995 99
n4c6-b10 132402 186558 1456422 16 0 clubs 256 01 64 48231360 188408 15.9997 50
n4c6-b10 132402 186558 1456422 16 0 clubs 256 03 64 54046912 211125 15.9997 51
n4c6-b10 132402 186558 1456422 16 0 clubs 256 06 64 57916896 226244 15.9996 80
n4c6-b10 132402 186558 1456422 16 0 clubs 256 09 64 61049376 238483 15.9995 60
n4c6-b10 132402 186558 1456422 16 0 clubs 1 01 128 39369152 153790 15.9996 26
n4c6-b10 132402 186558 1456422 16 0 clubs 1 03 128 39369152 153790 15.9996 26
n4c6-b10 132402 186558 1456422 16 0 clubs 1 06 128 39369152 153790 15.9996 26
n4c6-b10 132402 186558 1456422 16 0 clubs 1 09 128 39369152 153790 15.9996 26
n4c6-b10 132402 186558 1456422 16 0 clubs 16 01 128 39371712 153800 15.9996 26
n4c6-b10 132402 186558 1456422 16 0 clubs 16 03 128 39706048 155106 15.9996 26
n4c6-b10 132402 186558 1456422 16 0 clubs 16 06 128 41829824 163402 15.9997 32
n4c6-b10 132402 186558 1456422 16 0 clubs 16 09 128 51278272 200311 15.9997 60
n4c6-b10 132402 186558 1456422 16 0 clubs 64 01 128 40128704 156757 15.9996 33
n4c6-b10 132402 186558 1456422 16 0 clubs 64 03 128 45352384 177162 15.9997 43
n4c6-b10 132402 186558 1456422 16 0 clubs 64 06 128 52444864 204867 15.9997 47
n4c6-b10 132402 186558 1456422 16 0 clubs 64 09 128 57540096 224772 15.9996 84
n4c6-b10 132402 186558 1456422 16 0 clubs 256 01 128 44507840 173863 15.9997 48
n4c6-b10 132402 186558 1456422 16 0 clubs 256 03 128 51218112 200075 15.9997 52
n4c6-b10 132402 186558 1456422 16 0 clubs 256 06 128 56248672 219731 15.9994 78
n4c6-b10 132402 186558 1456422 16 0 clubs 256 09 128 60333184 235681 15.9998 87
n4c6-b7 163215 104115 1305720 16 0 clubs 1 01 64 32545056 127132 15.9999 17
n4c6-b7 163215 104115 1305720 16 0 clubs 1 03 64 32545056 127132 15.9999 17
n4c6-b7 163215 104115 1305720 16 0 clubs 1 06 64 32545056 127132 15.9999 17
n4c6-b7 163215 104115 1305720 16 0 clubs 1 09 64 32545056 127132 15.9999 17
n4c6-b7 163215 104115 1305720 16 0 clubs 16 01 64 32545056 127132 15.9999 17
n4c6-b7 163215 104115 1305720 16 0 clubs 16 03 64 32794144 128105 15.9999 18
n4c6-b7 163215 104115 1305720 16 0 clubs 16 06 64 34750240 135746 15.9999 21
n4c6-b7 163215 104115 1305720 16 0 clubs 16 09 64 47360544 185006 15.9999 41
n4c6-b7 163215 104115 1305720 16 0 clubs 64 01 64 34710048 135589 15.9999 24
n4c6-b7 163215 104115 1305720 16 0 clubs 64 03 64 39256096 153347 16 28
n4c6-b7 163215 104115 1305720 16 0 clubs 64 06 64 43243296 168922 16 33
n4c6-b7 163215 104115 1305720 16 0 clubs 64 09 64 54024288 211039 15.9999 50
n4c6-b7 163215 104115 1305720 16 0 clubs 256 01 64 41197600 160931 16 34
n4c6-b7 163215 104115 1305720 16 0 clubs 256 03 64 44386080 173386 16 36
n4c6-b7 163215 104115 1305720 16 0 clubs 256 06 64 47123984 184082 15.9999 38
n4c6-b7 163215 104115 1305720 16 0 clubs 256 09 64 53916304 210616 16 47
n4c6-b7 163215 104115 1305720 16 0 clubs 1 01 64 32545056 127132 15.9999 17
n4c6-b7 163215 104115 1305720 16 0 clubs 1 03 64 32545056 127132 15.9999 17
n4c6-b7 163215 104115 1305720 16 0 clubs 1 06 64 32545056 127132 15.9999 17
n4c6-b7 163215 104115 1305720 16 0 clubs 1 09 64 32545056 127132 15.9999 17
n4c6-b7 163215 104115 1305720 16 0 clubs 16 01 64 32545056 127132 15.9999 17
n4c6-b7 163215 104115 1305720 16 0 clubs 16 03 64 32794144 128105 15.9999 18
n4c6-b7 163215 104115 1305720 16 0 clubs 16 06 64 34750240 135746 15.9999 21
n4c6-b7 163215 104115 1305720 16 0 clubs 16 09 64 47360544 185006 15.9999 41
n4c6-b7 163215 104115 1305720 16 0 clubs 64 01 64 34710048 135589 15.9999 24
n4c6-b7 163215 104115 1305720 16 0 clubs 64 03 64 39256096 153347 16 28
n4c6-b7 163215 104115 1305720 16 0 clubs 64 06 64 43243296 168922 16 33
n4c6-b7 163215 104115 1305720 16 0 clubs 64 09 64 54024288 211039 15.9999 50
n4c6-b7 163215 104115 1305720 16 0 clubs 256 01 64 41197600 160931 16 34
n4c6-b7 163215 104115 1305720 16 0 clubs 256 03 64 44386080 173386 16 36
n4c6-b7 163215 104115 1305720 16 0 clubs 256 06 64 47123984 184082 15.9999 38
n4c6-b7 163215 104115 1305720 16 0 clubs 256 09 64 53916304 210616 16 47
n4c6-b7 163215 104115 1305720 16 0 clubs 1 01 128 32545056 127132 15.9999 17
n4c6-b7 163215 104115 1305720 16 0 clubs 1 03 128 32545056 127132 15.9999 17
n4c6-b7 163215 104115 1305720 16 0 clubs 1 06 128 32545056 127132 15.9999 17
n4c6-b7 163215 104115 1305720 16 0 clubs 1 09 128 32545056 127132 15.9999 17
n4c6-b7 163215 104115 1305720 16 0 clubs 16 01 128 32545056 127132 15.9999 17
n4c6-b7 163215 104115 1305720 16 0 clubs 16 03 128 32739616 127892 15.9999 18
n4c6-b7 163215 104115 1305720 16 0 clubs 16 06 128 34618144 135230 15.9999 21
n4c6-b7 163215 104115 1305720 16 0 clubs 16 09 128 45734944 178656 15.9999 43
n4c6-b7 163215 104115 1305720 16 0 clubs 64 01 128 33751584 131845 15.9999 24
n4c6-b7 163215 104115 1305720 16 0 clubs 64 03 128 38090272 148793 16 27
n4c6-b7 163215 104115 1305720 16 0 clubs 64 06 128 40745424 159165 15.9999 34
n4c6-b7 163215 104115 1305720 16 0 clubs 64 09 128 52511280 205127 15.9999 47
n4c6-b7 163215 104115 1305720 16 0 clubs 256 01 128 38201888 149229 16 34
n4c6-b7 163215 104115 1305720 16 0 clubs 256 03 128 42187552 164798 16 38
n4c6-b7 163215 104115 1305720 16 0 clubs 256 06 128 45343312 177126 16 41
n4c6-b7 163215 104115 1305720 16 0 clubs 256 09 128 53407008 208630 15.9999 49
n4c6-b8 198895 163215 1790055 16 0 clubs 1 01 64 45880560 179222 15.9999 20
n4c6-b8 198895 163215 1790055 16 0 clubs 1 03 64 45880560 179222 15.9999 20
n4c6-b8 198895 163215 1790055 16 0 clubs 1 06 64 45880560 179222 15.9999 20
n4c6-b8 198895 163215 1790055 16 0 clubs 1 09 64 45880560 179222 15.9999 20
n4c6-b8 198895 163215 1790055 16 0 clubs 16 01 64 45880048 179220 15.9999 20
n4c6-b8 198895 163215 1790055 16 0 clubs 16 03 64 46132960 180208 15.9999 20
n4c6-b8 198895 163215 1790055 16 0 clubs 16 06 64 49148384 191987 15.9999 25
n4c6-b8 198895 163215 1790055 16 0 clubs 16 09 64 62241200 243131 16 48
n4c6-b8 198895 163215 1790055 16 0 clubs 64 01 64 48414192 189119 15.9999 26
n4c6-b8 198895 163215 1790055 16 0 clubs 64 03 64 54683376 213608 16 32
n4c6-b8 198895 163215 1790055 16 0 clubs 64 06 64 60758768 237340 16 38
n4c6-b8 198895 163215 1790055 16 0 clubs 64 09 64 71790112 280432 15.9999 77
n4c6-b8 198895 163215 1790055 16 0 clubs 256 01 64 57631216 225123 16 38
n4c6-b8 198895 163215 1790055 16 0 clubs 256 03 64 63210224 246916 16 42
n4c6-b8 198895 163215 1790055 16 0 clubs 256 06 64 66705632 260570 16 43
n4c6-b8 198895 163215 1790055 16 0 clubs 256 09 64 73909152 288709 16 50
n4c6-b8 198895 163215 1790055 16 0 clubs 1 01 64 45880560 179222 15.9999 20
n4c6-b8 198895 163215 1790055 16 0 clubs 1 03 64 45880560 179222 15.9999 20
n4c6-b8 198895 163215 1790055 16 0 clubs 1 06 64 45880560 179222 15.9999 20
n4c6-b8 198895 163215 1790055 16 0 clubs 1 09 64 45880560 179222 15.9999 20
n4c6-b8 198895 163215 1790055 16 0 clubs 16 01 64 45880048 179220 15.9999 20
n4c6-b8 198895 163215 1790055 16 0 clubs 16 03 64 46132960 180208 15.9999 20
n4c6-b8 198895 163215 1790055 16 0 clubs 16 06 64 49148384 191987 15.9999 25
n4c6-b8 198895 163215 1790055 16 0 clubs 16 09 64 62241200 243131 16 48
